index,content,difficulty,board,row,column
526,"0, 6, 4, 0, 2, 3, 0, 1, 6, 0, 4, 3, 0, 1, 2, 0, 3, 5, 0, 5, 1, 0, 1, 5, 0, 6, 1, 0, 3, 6, 0, 1, 2, 0, 5, 4, 0, 4, 2, 0",23.754,6,8,5
527,"0, 1, 3, 0, 1, 2, 0, 2, 4, 0, 5, 5, 0, 6, 6, 0, 5, 5, 0, 4, 4, 0, 3, 6, 0, 1, 3, 0, 2, 2, 0, 3, 1, 0, 6, 1, 0, 4, 1, 0",23.921,6,8,5
528,"0, 5, 1, 0, 4, 1, 0, 6, 2, 0, 3, 4, 0, 5, 2, 0, 3, 6, 0, 2, 5, 0, 3, 4, 0, 5, 1, 0, 2, 1, 0, 6, 3, 0, 4, 6, 0, 1, 1, 0",24.09,6,8,5
529,"0, 1, 1, 0, 6, 3, 0, 5, 6, 0, 3, 1, 0, 1, 2, 0, 4, 4, 0, 2, 6, 0, 6, 3, 0, 3, 2, 0, 1, 1, 0, 4, 4, 0, 5, 2, 0, 5, 5, 0",24.254,6,8,5
530,"0, 1, 3, 0, 1, 5, 0, 2, 1, 0, 6, 2, 0, 5, 5, 0, 4, 1, 0, 3, 4, 0, 5, 6, 0, 6, 1, 0, 1, 6, 0, 2, 3, 0, 4, 3, 0, 2, 4, 0",24.417,6,8,5
531,"0, 1, 3, 0, 1, 3, 0, 3, 1, 0, 4, 6, 0, 4, 1, 0, 2, 5, 0, 5, 4, 0, 1, 1, 0, 2, 2, 0, 2, 4, 0, 3, 5, 0, 6, 6, 0, 5, 6, 0",24.585,6,8,5
532,"0, 2, 4, 0, 2, 4, 0, 1, 2, 0, 5, 1, 0, 5, 5, 0, 2, 1, 0, 6, 6, 0, 3, 6, 0, 1, 1, 0, 4, 1, 0, 4, 6, 0, 3, 5, 0, 3, 3, 0",24.751,6,8,5
533,"0, 5, 4, 0, 1, 1, 0, 4, 3, 0, 5, 3, 0, 1, 4, 0, 4, 3, 0, 1, 6, 0, 2, 2, 0, 1, 1, 0, 6, 6, 0, 5, 2, 0, 5, 6, 0, 2, 3, 0",24.915,6,8,5
534,"0, 4, 5, 0, 5, 6, 0, 5, 1, 0, 4, 3, 0, 2, 6, 0, 3, 2, 0, 1, 1, 0, 4, 5, 0, 2, 1, 0, 6, 6, 0, 3, 1, 0, 3, 2, 0, 4, 1, 0",25.081,6,8,5
535,"0, 2, 1, 0, 1, 1, 0, 1, 2, 0, 3, 5, 0, 6, 6, 0, 6, 5, 0, 2, 3, 0, 2, 4, 0, 4, 1, 0, 4, 4, 0, 5, 5, 0, 3, 3, 0, 6, 1, 0",25.246,6,8,5
536,"0, 5, 2, 0, 6, 6, 0, 1, 1, 0, 2, 3, 0, 6, 4, 0, 5, 6, 0, 3, 5, 0, 4, 1, 0, 4, 3, 0, 1, 3, 0, 1, 2, 0, 4, 5, 0, 2, 1, 0",25.415,6,8,5
537,"0, 5, 1, 0, 3, 4, 0, 4, 3, 0, 1, 6, 0, 4, 4, 0, 6, 3, 0, 1, 3, 0, 2, 5, 0, 1, 5, 0, 6, 6, 0, 1, 2, 0, 2, 1, 0, 2, 5, 0",25.581,6,8,5
538,"0, 2, 6, 0, 5, 1, 0, 3, 5, 0, 6, 1, 0, 6, 1, 0, 2, 4, 0, 4, 3, 0, 5, 1, 0, 4, 3, 0, 1, 2, 0, 6, 5, 0, 2, 4, 0, 3, 1, 0",25.744,6,8,5
539,"0, 6, 4, 0, 5, 3, 0, 6, 6, 0, 3, 3, 0, 4, 3, 0, 4, 6, 0, 1, 2, 0, 5, 4, 0, 1, 2, 0, 2, 1, 0, 5, 1, 0, 1, 1, 0, 2, 5, 0",25.911,6,8,5
540,"0, 1, 1, 0, 5, 6, 0, 2, 6, 0, 4, 4, 0, 5, 4, 0, 5, 3, 0, 4, 3, 0, 2, 6, 0, 6, 3, 0, 2, 1, 0, 1, 1, 0, 1, 3, 0, 2, 5, 0",26.075,6,8,5
541,"0, 3, 5, 0, 2, 1, 0, 5, 4, 0, 5, 1, 0, 3, 2, 0, 4, 6, 0, 3, 2, 0, 6, 5, 0, 3, 2, 0, 1, 6, 0, 4, 1, 0, 1, 6, 0, 1, 4, 0",26.242,6,8,5
542,"0, 2, 2, 0, 3, 5, 0, 6, 1, 0, 6, 5, 0, 1, 1, 0, 6, 6, 0, 1, 3, 0, 2, 4, 0, 4, 4, 0, 5, 5, 0, 1, 4, 0, 3, 2, 0, 3, 1, 0",26.407,6,8,5
543,"0, 5, 4, 0, 4, 1, 0, 6, 3, 0, 1, 2, 0, 6, 6, 0, 2, 6, 0, 5, 1, 0, 3, 5, 0, 3, 4, 0, 4, 5, 0, 3, 1, 0, 1, 2, 0, 1, 2, 0",26.573,6,8,5
544,"0, 6, 6, 0, 1, 5, 0, 4, 1, 0, 6, 3, 0, 2, 3, 0, 1, 5, 0, 1, 2, 0, 3, 5, 0, 6, 3, 0, 5, 4, 0, 2, 2, 0, 1, 1, 0, 4, 4, 0",26.738,6,8,5
545,"0, 5, 2, 0, 4, 4, 0, 4, 3, 0, 6, 1, 0, 5, 4, 0, 6, 1, 0, 1, 6, 0, 3, 2, 0, 3, 6, 0, 1, 2, 0, 1, 5, 0, 3, 1, 0, 2, 5, 0",26.904,6,8,5
546,"0, 5, 1, 0, 1, 5, 0, 6, 3, 0, 1, 4, 0, 6, 2, 0, 5, 3, 0, 2, 3, 0, 1, 3, 0, 4, 2, 0, 1, 6, 0, 4, 5, 0, 6, 1, 0, 2, 4, 0",27.071,6,8,5
547,"0, 1, 4, 0, 6, 2, 0, 6, 1, 0, 5, 3, 0, 5, 1, 0, 2, 2, 0, 5, 2, 0, 1, 1, 0, 4, 3, 0, 5, 4, 0, 6, 1, 0, 4, 3, 0, 3, 6, 0",27.236,6,8,5
548,"0, 2, 6, 0, 2, 5, 0, 2, 3, 0, 4, 2, 0, 6, 3, 0, 5, 3, 0, 1, 3, 0, 5, 6, 0, 4, 1, 0, 1, 5, 0, 6, 1, 0, 4, 1, 0, 4, 1, 0",27.402,6,8,5
549,"0, 5, 6, 0, 4, 2, 0, 1, 4, 0, 2, 1, 0, 6, 1, 0, 6, 4, 0, 3, 1, 0, 5, 1, 0, 3, 4, 0, 2, 5, 0, 6, 2, 0, 1, 3, 0, 5, 3, 0",27.568,6,8,5
550,"0, 2, 6, 0, 2, 5, 0, 1, 2, 0, 4, 5, 0, 1, 1, 0, 1, 4, 0, 1, 6, 0, 3, 4, 0, 6, 5, 0, 2, 1, 0, 4, 5, 0, 3, 6, 0, 3, 3, 0",27.733,6,8,5
551,"0, 5, 1, 0, 2, 1, 0, 4, 1, 0, 3, 6, 0, 4, 1, 0, 6, 4, 0, 2, 4, 0, 1, 6, 0, 1, 6, 0, 3, 5, 0, 5, 5, 0, 2, 3, 0, 2, 3, 0",27.9,6,8,5
552,"0, 4, 1, 0, 4, 4, 0, 2, 1, 0, 5, 3, 0, 1, 5, 0, 2, 3, 0, 1, 5, 0, 2, 5, 0, 6, 3, 0, 6, 2, 0, 4, 3, 0, 1, 1, 0, 6, 6, 0",28.065,6,8,5
553,"0, 1, 1, 0, 1, 6, 0, 2, 2, 0, 4, 3, 0, 6, 5, 0, 1, 6, 0, 5, 3, 0, 4, 3, 0, 4, 1, 0, 3, 2, 0, 2, 5, 0, 1, 4, 0, 5, 6, 0",28.23,6,8,5
554,"0, 1, 5, 0, 3, 3, 0, 6, 1, 0, 2, 6, 0, 2, 6, 0, 2, 4, 0, 1, 5, 0, 6, 4, 0, 1, 3, 0, 3, 4, 0, 1, 5, 0, 2, 4, 0, 5, 1, 0",28.396,6,8,5
555,"0, 2, 6, 0, 4, 1, 0, 3, 4, 0, 1, 6, 0, 6, 5, 0, 5, 6, 0, 1, 2, 0, 2, 5, 0, 1, 1, 0, 3, 3, 0, 5, 2, 0, 4, 3, 0, 1, 4, 0",28.562,6,8,5
556,"0, 3, 1, 0, 1, 6, 0, 6, 4, 0, 6, 2, 0, 2, 6, 0, 4, 1, 0, 1, 5, 0, 5, 1, 0, 2, 3, 0, 4, 5, 0, 2, 5, 0, 3, 1, 0, 3, 4, 0",28.73,6,8,5
557,"0, 4, 1, 0, 6, 5, 0, 6, 3, 0, 2, 6, 0, 5, 2, 0, 2, 3, 0, 5, 3, 0, 1, 5, 0, 4, 2, 0, 1, 3, 0, 4, 1, 0, 6, 4, 0, 1, 1, 0",28.894,6,8,5
558,"0, 1, 5, 0, 2, 2, 0, 4, 4, 0, 3, 1, 0, 6, 2, 0, 6, 3, 0, 1, 1, 0, 6, 5, 0, 4, 5, 0, 3, 6, 0, 5, 4, 0, 1, 3, 0, 1, 2, 0",29.06,6,8,5
559,"0, 6, 4, 0, 2, 6, 0, 1, 3, 0, 5, 3, 0, 4, 4, 0, 5, 3, 0, 1, 6, 0, 4, 3, 0, 5, 1, 0, 2, 1, 0, 2, 5, 0, 1, 1, 0, 2, 6, 0",29.225,6,8,5
560,"0, 6, 1, 0, 2, 6, 0, 5, 6, 0, 1, 2, 0, 1, 4, 0, 3, 5, 0, 3, 1, 0, 2, 5, 0, 2, 4, 0, 4, 6, 0, 3, 1, 0, 4, 3, 0, 5, 1, 0",29.392,6,8,5
561,"0, 4, 1, 0, 4, 3, 0, 2, 6, 0, 1, 5, 0, 6, 2, 0, 5, 1, 0, 5, 2, 0, 4, 6, 0, 2, 3, 0, 4, 1, 0, 3, 1, 0, 3, 1, 0, 6, 5, 0",29.557,6,8,5
562,"0, 5, 5, 0, 4, 1, 0, 2, 1, 0, 6, 1, 0, 4, 3, 0, 5, 2, 0, 2, 4, 0, 3, 4, 0, 6, 3, 0, 2, 6, 0, 6, 1, 0, 1, 5, 0, 3, 1, 0",29.724,6,8,5
563,"0, 2, 6, 0, 2, 5, 0, 1, 5, 0, 3, 2, 0, 1, 1, 0, 5, 6, 0, 4, 1, 0, 6, 1, 0, 5, 3, 0, 4, 6, 0, 4, 4, 0, 3, 1, 0, 2, 3, 0",29.888,6,8,5
564,"0, 6, 1, 0, 3, 1, 0, 4, 3, 0, 1, 5, 0, 4, 2, 0, 5, 6, 0, 4, 6, 0, 2, 6, 0, 4, 1, 0, 2, 3, 0, 3, 1, 0, 1, 2, 0, 5, 5, 0",30.055,6,8,5
565,"0, 6, 2, 0, 2, 4, 0, 6, 1, 0, 3, 5, 0, 3, 2, 0, 1, 3, 0, 4, 2, 0, 1, 6, 0, 5, 5, 0, 1, 4, 0, 3, 5, 0, 1, 1, 0, 6, 4, 0",30.22,6,8,5
566,"0, 4, 1, 0, 5, 5, 0, 3, 2, 0, 6, 4, 0, 4, 3, 0, 2, 2, 0, 6, 1, 0, 1, 1, 0, 5, 3, 0, 1, 2, 0, 6, 5, 0, 4, 6, 0, 3, 1, 0",30.386,6,8,5
567,"0, 4, 1, 0, 3, 6, 0, 4, 2, 0, 3, 6, 0, 6, 2, 0, 2, 3, 0, 5, 1, 0, 1, 1, 0, 6, 2, 0, 5, 4, 0, 5, 1, 0, 5, 3, 0, 4, 1, 0",30.552,6,8,5
568,"0, 2, 2, 0, 5, 6, 0, 3, 3, 0, 1, 1, 0, 1, 4, 0, 3, 3, 0, 5, 4, 0, 1, 4, 0, 4, 6, 0, 1, 5, 0, 6, 1, 0, 6, 5, 0, 2, 2, 0",30.719,6,8,5
569,"0, 5, 1, 0, 3, 3, 0, 2, 4, 0, 3, 2, 0, 2, 5, 0, 1, 4, 0, 1, 6, 0, 5, 5, 0, 6, 1, 0, 6, 4, 0, 6, 4, 0, 1, 2, 0, 1, 3, 0",30.883,6,8,5
570,"0, 2, 1, 0, 2, 3, 0, 1, 6, 0, 6, 1, 0, 6, 4, 0, 5, 2, 0, 4, 3, 0, 3, 1, 0, 5, 5, 0, 5, 4, 0, 1, 4, 0, 6, 1, 0, 2, 3, 0",31.05,6,8,5
571,"0, 6, 3, 0, 5, 4, 0, 1, 1, 0, 2, 1, 0, 6, 4, 0, 4, 1, 0, 3, 2, 0, 6, 4, 0, 5, 3, 0, 2, 1, 0, 5, 5, 0, 3, 1, 0, 6, 2, 0",31.217,6,8,5
572,"0, 6, 4, 0, 5, 4, 0, 2, 1, 0, 3, 5, 0, 1, 4, 0, 5, 1, 0, 6, 2, 0, 3, 3, 0, 2, 5, 0, 3, 1, 0, 1, 6, 0, 2, 4, 0, 1, 6, 0",31.381,6,8,5
573,"0, 1, 6, 0, 5, 5, 0, 2, 3, 0, 5, 1, 0, 1, 4, 0, 3, 3, 0, 2, 3, 0, 4, 4, 0, 5, 1, 0, 6, 4, 0, 1, 6, 0, 2, 6, 0, 1, 2, 0",31.546,6,8,5
574,"0, 5, 4, 0, 1, 5, 0, 6, 4, 0, 2, 2, 0, 3, 2, 0, 3, 5, 0, 5, 3, 0, 2, 1, 0, 6, 1, 0, 1, 4, 0, 6, 1, 0, 6, 1, 0, 4, 3, 0",31.713,6,8,5
575,"0, 5, 6, 0, 2, 1, 0, 1, 3, 0, 1, 6, 0, 1, 4, 0, 6, 4, 0, 1, 3, 0, 5, 1, 0, 5, 4, 0, 2, 2, 0, 3, 3, 0, 4, 5, 0, 2, 6, 0",31.879,6,8,5
576,"0, 5, 4, 0, 6, 2, 0, 3, 5, 0, 3, 2, 0, 3, 1, 0, 6, 6, 0, 2, 1, 0, 5, 1, 0, 4, 4, 0, 2, 1, 0, 1, 6, 0, 3, 4, 0, 5, 1, 0",32.048,6,8,5
577,"0, 2, 3, 0, 4, 1, 0, 4, 1, 0, 5, 1, 0, 4, 6, 0, 1, 6, 0, 1, 2, 0, 6, 5, 0, 3, 3, 0, 1, 5, 0, 2, 2, 0, 5, 3, 0, 6, 4, 0",32.209,6,8,5
578,"0, 3, 5, 0, 1, 4, 0, 1, 5, 0, 2, 1, 0, 5, 1, 0, 6, 4, 0, 4, 6, 0, 3, 1, 0, 2, 2, 0, 3, 2, 0, 6, 6, 0, 3, 5, 0, 4, 1, 0",32.379,6,8,5
579,"0, 3, 4, 0, 6, 5, 0, 2, 5, 0, 1, 2, 0, 3, 1, 0, 1, 2, 0, 1, 4, 0, 1, 5, 0, 1, 5, 0, 3, 3, 0, 4, 2, 0, 4, 6, 0, 6, 6, 0",32.547,6,8,5
580,"0, 3, 2, 0, 1, 5, 0, 6, 3, 0, 2, 4, 0, 4, 4, 0, 3, 3, 0, 1, 5, 0, 6, 1, 0, 5, 2, 0, 1, 1, 0, 6, 6, 0, 2, 1, 0, 5, 4, 0",32.722,6,8,5
581,"0, 4, 3, 0, 1, 6, 0, 2, 1, 0, 6, 5, 0, 1, 2, 0, 2, 6, 0, 3, 1, 0, 5, 3, 0, 4, 5, 0, 2, 5, 0, 1, 1, 0, 6, 3, 0, 4, 4, 0",32.881,6,8,5
582,"0, 5, 6, 0, 3, 1, 0, 6, 2, 0, 1, 2, 0, 4, 5, 0, 2, 4, 0, 5, 6, 0, 3, 1, 0, 1, 4, 0, 3, 4, 0, 1, 2, 0, 1, 5, 0, 3, 6, 0",33.044,6,8,5
583,"0, 6, 3, 0, 2, 3, 0, 4, 6, 0, 1, 1, 0, 3, 6, 0, 1, 1, 0, 1, 1, 0, 3, 2, 0, 5, 5, 0, 2, 4, 0, 5, 5, 0, 4, 2, 0, 4, 6, 0",33.214,6,8,5
584,"0, 3, 3, 0, 5, 2, 0, 6, 4, 0, 4, 1, 0, 1, 6, 0, 2, 4, 0, 6, 2, 0, 5, 1, 0, 6, 5, 0, 3, 1, 0, 4, 1, 0, 2, 5, 0, 1, 3, 0",33.383,6,8,5
585,"0, 3, 5, 0, 1, 6, 0, 4, 3, 0, 2, 5, 0, 2, 3, 0, 4, 3, 0, 5, 6, 0, 4, 2, 0, 5, 1, 0, 6, 1, 0, 6, 1, 0, 1, 1, 0, 4, 2, 0",33.537,6,8,5
586,"0, 6, 3, 0, 5, 2, 0, 5, 2, 0, 1, 5, 0, 1, 4, 0, 6, 2, 0, 2, 6, 0, 1, 1, 0, 3, 4, 0, 4, 6, 0, 1, 3, 0, 4, 5, 0, 3, 1, 0",33.742,6,8,5
587,"0, 5, 4, 0, 3, 6, 0, 4, 5, 0, 6, 6, 0, 2, 1, 0, 4, 2, 0, 2, 1, 0, 6, 5, 0, 2, 3, 0, 1, 1, 0, 3, 1, 0, 1, 3, 0, 4, 5, 0",33.872,6,8,5
588,"0, 2, 6, 0, 4, 3, 0, 6, 1, 0, 6, 5, 0, 1, 5, 0, 2, 3, 0, 3, 4, 0, 4, 1, 0, 1, 1, 0, 5, 6, 0, 5, 1, 0, 2, 4, 0, 3, 2, 0",34.052,6,8,5
589,"0, 3, 4, 0, 6, 1, 0, 1, 2, 0, 4, 2, 0, 5, 1, 0, 5, 3, 0, 1, 2, 0, 2, 4, 0, 3, 5, 0, 5, 1, 0, 6, 6, 0, 4, 6, 0, 1, 3, 0",34.258,6,8,5
590,"0, 3, 5, 0, 1, 6, 0, 4, 2, 0, 5, 1, 0, 1, 5, 0, 1, 3, 0, 6, 4, 0, 3, 6, 0, 6, 4, 0, 1, 4, 0, 5, 2, 0, 3, 2, 0, 1, 2, 0",34.387,6,8,5
591,"0, 5, 1, 0, 4, 6, 0, 2, 5, 0, 1, 2, 0, 2, 3, 0, 5, 4, 0, 1, 1, 0, 1, 3, 0, 1, 4, 0, 3, 6, 0, 2, 5, 0, 6, 3, 0, 4, 6, 0",34.531,6,8,5
592,"0, 3, 6, 0, 4, 6, 0, 6, 1, 0, 2, 1, 0, 5, 1, 0, 1, 3, 0, 1, 5, 0, 4, 4, 0, 5, 2, 0, 2, 6, 0, 3, 3, 0, 5, 4, 0, 2, 1, 0",34.76,6,8,5
593,"0, 3, 1, 0, 5, 4, 0, 5, 5, 0, 3, 1, 0, 3, 2, 0, 6, 1, 0, 4, 4, 0, 2, 1, 0, 1, 4, 0, 2, 1, 0, 2, 6, 0, 6, 5, 0, 3, 6, 0",34.93,6,8,5
594,"0, 2, 4, 0, 6, 6, 0, 6, 5, 0, 1, 4, 0, 1, 3, 0, 4, 2, 0, 5, 1, 0, 1, 2, 0, 3, 1, 0, 5, 1, 0, 3, 3, 0, 5, 6, 0, 2, 4, 0",35.325,6,8,5
595,"0, 1, 5, 0, 6, 3, 0, 6, 3, 0, 2, 2, 0, 2, 1, 0, 3, 6, 0, 4, 5, 0, 5, 1, 0, 4, 4, 0, 1, 5, 0, 4, 1, 0, 1, 6, 0, 2, 3, 0",35.338,6,8,5
596,"0, 3, 1, 0, 4, 6, 0, 5, 5, 0, 2, 6, 0, 4, 1, 0, 5, 6, 0, 1, 3, 0, 3, 4, 0, 6, 1, 0, 5, 2, 0, 1, 2, 0, 2, 4, 0, 1, 3, 0",35.405,6,8,5
597,"0, 4, 5, 0, 1, 6, 0, 3, 3, 0, 6, 3, 0, 2, 6, 0, 1, 1, 0, 4, 3, 0, 2, 4, 0, 5, 5, 0, 1, 1, 0, 2, 6, 0, 5, 1, 0, 4, 2, 0",35.63,6,8,5
598,"0, 1, 2, 0, 3, 5, 0, 4, 6, 0, 1, 4, 0, 3, 5, 0, 5, 6, 0, 1, 4, 0, 3, 1, 0, 2, 6, 0, 2, 1, 0, 1, 5, 0, 2, 3, 0, 6, 4, 0",35.801,6,8,5
599,"0, 5, 2, 0, 3, 4, 0, 4, 1, 0, 4, 1, 0, 2, 6, 0, 6, 1, 0, 2, 6, 0, 1, 5, 0, 1, 6, 0, 4, 5, 0, 3, 3, 0, 2, 3, 0, 5, 1, 0",35.925,6,8,5
600,"0, 3, 1, 0, 5, 2, 0, 4, 3, 0, 6, 1, 0, 2, 1, 0, 6, 2, 0, 4, 1, 0, 3, 1, 0, 3, 5, 0, 6, 1, 0, 6, 5, 0, 4, 5, 0, 4, 2, 0",36.022,6,8,5
