_key,cubeID,data,tc,WetFix,ts
4209,4209,"2;30;1;0|2;4;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;4;1;0,2;4;1;0|2;4;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0|2;4;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0|2;4;1;0,1;2;1;0,2;4;1;0,1;5;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;4;1;0,2;4;1;0|2;4;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;7;1;0|2;4;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;7;1;0|2;4;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;7;1;0|2;30;1;0|2;30;1;0|2;2;1;0,1;4;1;0,2;2;1;0,1;3;1;0,2;3;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;4;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;2;1;0,1;4;1;0,2;2;1;0,1;3;1;0,2;3;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;4;1;0,2;1;1;0|2;30;1;0",2,0,2
4210,4210,"1;35;1;0|1;1;1;0,2;1;1;0,1;5;1;0,2;3;1;0,1;2;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;4;1;0,1;2;1;0,2;1;1;0,1;4;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0|1;1;1;0,2;1;1;0,1;4;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;4;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0|1;1;1;0,2;1;1;0,1;4;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;2;1;0|1;1;1;0,2;1;1;0,1;4;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;4;1;0,1;2;1;0,2;1;1;0,1;5;1;0,2;3;1;0,1;2;1;0|1;1;1;0,2;1;1;0,1;4;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;6;1;0,2;1;1;0,1;3;1;0|1;1;1;0,2;1;1;0,1;4;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;6;1;0,2;1;1;0,1;3;1;0|1;1;1;0,2;4;1;0,1;2;1;0,2;3;1;0,1;4;1;0,2;1;1;0,1;3;1;0,2;4;1;0,1;2;1;0,2;4;1;0,1;3;1;0,2;1;1;0,1;3;1;0|1;35;1;0",2,0,2
4211,4211,"2;25;1;0|2;2;1;0,1;3;1;0,2;3;1;0,1;3;1;0,2;3;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;2;1;0,1;3;1;0,2;3;1;0,1;3;1;0,2;3;1;0,1;3;1;0,2;2;1;0,1;5;1;0,2;1;1;0|2;25;1;0",2,0,2
4212,4212,"2;31;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;4;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;2;1;0,2;5;1;0,1;3;1;0,2;2;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;4;1;0,1;1;1;0,2;3;1;0|2;1;1;0,1;5;1;0,2;2;1;0,1;3;1;0,2;3;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0|2;31;1;0",2,0,2
4213,4213,"2;31;1;0|2;1;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0|2;1;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;3;1;0,1;1;1;0,2;3;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0|2;1;1;0,1;1;1;0,2;6;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0|2;31;1;0",2,0,2
4214,4214,"2;19;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;2;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;2;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;19;1;0",2,0,2
4215,4215,"2;37;1;0|2;2;1;0,1;4;1;0,2;2;1;0,1;3;1;0,2;3;1;0,1;4;1;0,2;2;1;0,1;3;1;0,2;3;1;0,1;4;1;0,2;2;1;0,1;3;1;0,2;2;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;2;1;0,1;4;1;0,2;2;1;0,1;3;1;0,2;3;1;0,1;4;1;0,2;2;1;0,1;3;1;0,2;3;1;0,1;4;1;0,2;2;1;0,1;3;1;0,2;2;1;0|2;37;1;0",2,0,2
4216,4216,"1;31;1;0|1;1;1;0,2;4;1;0,1;2;1;0,2;5;1;0,1;3;1;0,2;1;1;0,1;4;1;0,2;3;1;0,1;2;1;0,2;5;1;0,1;1;1;0|1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;6;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;5;1;0|1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;5;1;0|1;1;1;0,2;4;1;0,1;2;1;0,2;5;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;5;1;0,1;1;1;0|1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;5;1;0,2;5;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;5;1;0|1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;5;1;0|1;1;1;0,2;1;1;0,1;5;1;0,2;5;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;2;1;0,2;3;1;0,1;2;1;0,2;5;1;0,1;1;1;0|1;31;1;0",2,0,2
4217,4217,"2;43;1;0|2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;2;1;0,1;4;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0|2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0|2;1;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;9;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;9;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;4;1;0,2;3;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0|2;43;1;0",2,0,2
4218,4218,"2;19;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;2;1;0,1;4;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;2;1;0,1;3;1;0,2;2;1;0,1;5;1;0,2;2;1;0,1;3;1;0,2;2;1;0|2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;9;1;0,1;1;1;0,2;1;1;0|2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;9;1;0,1;1;1;0,2;1;1;0|2;3;1;0,1;1;1;0,2;3;1;0,1;5;1;0,2;1;1;0,1;4;1;0,2;2;1;0|2;19;1;0",2,0,2
4219,4219,"2;19;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0|2;1;1;0,1;2;1;0,2;1;1;0,1;2;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;19;1;0",2,0,2
4220,4220,"2;25;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;4;1;0,2;2;1;0,1;5;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;4;1;0,2;2;1;0,1;5;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;5;1;0,1;5;1;0,2;1;1;0|2;25;1;0",2,0,2
4221,4221,"1;36;1;0|1;1;1;0,2;1;1;0,1;5;1;0,2;3;1;0,1;2;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0|1;1;1;0,2;1;1;0,1;6;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0|1;1;1;0,2;1;1;0,1;6;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;6;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;2;1;0|1;1;1;0,2;1;1;0,1;6;1;0,2;1;1;0,1;4;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;5;1;0,1;1;1;0,2;1;1;0,1;6;1;0,2;3;1;0,1;2;1;0|1;1;1;0,2;1;1;0,1;6;1;0,2;1;1;0,1;4;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;7;1;0,2;1;1;0,1;3;1;0|1;1;1;0,2;1;1;0,1;6;1;0,2;1;1;0,1;4;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;7;1;0,2;1;1;0,1;3;1;0|1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;4;1;0,2;1;1;0,1;3;1;0,2;5;1;0,1;1;1;0,2;5;1;0,1;3;1;0,2;1;1;0,1;3;1;0|1;36;1;0",2,0,2
